f_property_type,f_room_type,f_room_type2,f_cancellation_policy,f_bed_type,f_neighbourhood_cleansed,usd_price_day,n_accommodates,n_bathrooms,n_review_scores_rating,n_number_of_reviews,n_guests_included,n_reviews_per_month,n_extra_people,n_minimum_nights,n_beds,n_days_since,d_24hourcheckin,d_airconditioning,d_breakfast,d_buzzerwirelessintercom,d_cabletv,d_carbonmonoxidedetector,d_cats,d_dogs,d_doorman,d_doormanentry,d_dryer,d_elevatorinbuilding,d_essentials,d_familykidfriendly,d_fireextinguisher,d_firstaidkit,d_freeparkingonpremises,d_freeparkingonstreet,d_gym,d_hairdryer,d_hangers,d_heating,d_hottub,d_indoorfireplace,d_internet,d_iron,d_keypad,d_kitchen,d_laptopfriendlyworkspace,d_lockonbedroomdoor,d_lockbox,d_otherpets,d_paidparkingoffpremises,d_petsallowed,d_petsliveonthisproperty,d_pool,d_privateentrance,d_privatelivingroom,d_safetycard,d_selfcheckin,d_shampoo,d_smartlock,d_smokedetector,d_smokingallowed,d_suitableforevents,d_tv,d_washer,d_washerdryer,d_wheelchairaccessible,d_wirelessinternet,price,id,neighbourhood_cleansed,cancellation_policy,room_type,property_type,ln_price,n_accommodates2,ln_accommodates,ln_accommodates2,ln_beds,f_bathroom,ln_number_of_reviews,f_number_of_reviews,ln_days_since,ln_days_since2,ln_days_since3,n_days_since2,n_days_since3,ln_review_scores_rating,f_minimum_nights,flag_days_since,flag_review_scores_rating,flag_reviews_per_month
Apartment,Private room,Private,flexible,Real Bed,Hackney,50,2,1,96,1,1,0.14,0,4,1,215,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,50,14161869,Hackney,flexible,Private room,Apartment,3.91202300542815,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,5.37527840768417,28.8936179601156,155.311240740885,46225,9938375,4.56434819146784,3,0,1,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,37,2,1.5,100,1,1,0.14,4,3,1,209,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,37,8253329,Hackney,moderate,Private room,Apartment,3.61091791264422,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,5.34710753071747,28.5915589450555,152.882140150058,43681,9129329,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,95,2,1,86,74,1,3.27,0,3,1,677,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,95,5853834,Hackney,strict,Entire home/apt,Apartment,4.55387689160054,4,0.693147180559945,0.480453013918201,0,2,4.31748811353631,3,6.5191472879404,42.4992813618606,277.059074829589,458329,310288733,4.45434729625351,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,105,4,1,100,1,1,0.51,0,3,2,58,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,105,14544692,Hackney,flexible,Entire home/apt,Apartment,4.65396035015752,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0.693147180559945,2,4.07753744390572,16.6263116064532,67.7944081293571,3364,195112,4.60517018598809,3,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,35,1,1,100,2,1,0.5,0,3,1,119,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,35,15724321,Hackney,strict,Private room,Apartment,3.55534806148941,1,0,0,0,2,1.09861228866811,2,4.78749174278205,22.9200771872063,109.729680277677,14161,1685159,4.60517018598809,3,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,30,2,0.5,96,0,1,0.52,5,2,1,405,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,30,6942466,Hackney,moderate,Private room,Apartment,3.40119738166216,4,0.693147180559945,0.480453013918201,0,1,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
House,Private room,Private,strict,Real Bed,Hackney,80,2,1,100,1,1,0.18,0,2,1,167,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,80,14778120,Hackney,strict,Private room,House,4.38202663467388,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,5.12396397940326,26.2550068622221,134.529709441011,27889,4657463,4.60517018598809,2,0,0,0
House,Private room,Private,moderate,Real Bed,Hackney,31,2,2,96,0,1,0.52,0,2,1,405,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,31,16274042,Hackney,moderate,Private room,House,3.43398720448515,4,0.693147180559945,0.480453013918201,0,3,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,40,2,1,100,5,1,0.29,15,4,1,518,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,40,8122057,Hackney,flexible,Private room,Apartment,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,1.79175946922805,2,6.25190388316589,39.0863021643447,244.363804279862,268324,138991832,4.60517018598809,3,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,28,2,1.5,90,4,1,0.23,0,2,1,523,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,28,7335598,Hackney,flexible,Private room,House,3.3322045101752,4,0.693147180559945,0.480453013918201,0,2,1.6094379124341,2,6.26149168432104,39.2062781128216,245.48978437661,273529,143055667,4.49980967033027,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,74,3,1,80,11,2,0.24,8,6,1,1385,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,1,74,1044124,Hackney,strict,Entire home/apt,Apartment,4.30406509320417,9,1.09861228866811,1.20694896081258,0,2,2.484906649788,2,7.23417717974985,52.3333194680135,378.588505436062,1918225,2656741625,4.38202663467388,3,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,50,1,1,96,0,1,0.52,0,3,1,405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,50,17519210,Hackney,flexible,Private room,Apartment,3.91202300542815,1,0,0,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,76,3,1,89,75,2,3.42,40,1,2,656,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,76,6162975,Hackney,strict,Entire home/apt,Apartment,4.33073334028633,9,1.09861228866811,1.20694896081258,0.693147180559945,2,4.33073334028633,3,6.48768401848461,42.0900439237006,273.066905301108,430336,282300416,4.48863636973214,1,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,24,2,1,96,0,1,0.52,0,1,1,405,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,24,17165142,Hackney,flexible,Private room,House,3.17805383034795,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,69,4,1,93,18,2,1.26,15,2,2,429,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,69,9038671,Hackney,moderate,Entire home/apt,Apartment,4.23410650459726,16,1.38629436111989,1.92181205567281,0.693147180559945,2,2.94443897916644,2,6.06378520868761,36.7694910570986,222.962296003006,184041,78953589,4.53259949315326,2,0,0,0
House,Private room,Private,flexible,Real Bed,Hackney,25,1,1.5,90,5,1,0.23,0,2,1,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,25,6155036,Hackney,flexible,Private room,House,3.2188758248682,1,0,0,0,2,1.79175946922805,2,6.49072353450251,42.1294920013447,273.450885229763,432964,284890312,4.49980967033027,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,2,1,98,12,1,0.69,0,1,1,521,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,90,7727884,Hackney,moderate,Entire home/apt,Apartment,4.49980967033027,4,0.693147180559945,0.480453013918201,0,2,2.56494935746154,2,6.25766758788264,39.1584036404369,245.040273253988,271441,141420761,4.58496747867057,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,90,2,1,92,53,2,1.38,0,5,1,1153,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,90,1506419,Hackney,strict,Entire home/apt,Apartment,4.49980967033027,4,0.693147180559945,0.480453013918201,0,2,3.98898404656427,3,7.05098944706805,49.7164521826649,350.550179685634,1329409,1532808577,4.52178857704904,3,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,46,2,1,96,0,1,0.52,0,3,1,405,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,46,8234784,Hackney,flexible,Private room,Apartment,3.8286413964891,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Private room,Private,moderate,Real Bed,Hackney,49,2,0,98,90,1,3.14,0,2,1,859,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,4280762,Hackney,moderate,Private room,Apartment,3.89182029811063,4,0.693147180559945,0.480453013918201,0,1,4.51085950651685,3,6.75693238924755,45.6561353128626,308.495419463351,737881,633839779,4.58496747867057,2,0,0,0
House,Private room,Private,moderate,Real Bed,Hackney,35,2,2,94,10,1,0.23,0,6,1,1288,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,35,1436279,Hackney,moderate,Private room,House,3.55534806148941,4,0.693147180559945,0.480453013918201,0,3,2.39789527279837,2,7.16162200293919,51.2888297129827,367.311211377498,1658944,2136719872,4.54329478227,3,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,45,2,1.5,100,11,1,0.21,10,1,1,1588,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,45,518741,Hackney,strict,Private room,Apartment,3.80666248977032,4,0.693147180559945,0.480453013918201,0,2,2.484906649788,2,7.37086016653672,54.3295795946377,400.455734098801,2521744,4004529472,4.60517018598809,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,40,2,1,96,1,1,0.07,0,1,1,432,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,40,10087696,Hackney,flexible,Private room,Apartment,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,6.07073772800249,36.8538565621928,223.730097454496,186624,80621568,4.56434819146784,1,0,1,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,45,2,1,96,0,1,0.52,0,1,1,405,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,45,10349833,Hackney,flexible,Private room,Apartment,3.80666248977032,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,strict,Real Bed,Hackney,60,1,1,100,2,1,1.54,0,1,1,38,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,60,15723738,Hackney,strict,Private room,Apartment,4.0943445622221,1,0,0,0,2,1.09861228866811,2,3.66356164612965,13.4216839349922,49.1711664907117,1444,54872,4.60517018598809,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,90,2,1,93,4,1,0.3,0,2,1,394,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,90,10611252,Hackney,moderate,Entire home/apt,Apartment,4.49980967033027,4,0.693147180559945,0.480453013918201,0,2,1.6094379124341,2,5.97888576490112,35.7470749897373,213.727677792993,155236,61162984,4.53259949315326,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,60,1,1,96,0,1,0.52,10,3,1,405,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,60,15198764,Hackney,strict,Entire home/apt,Apartment,4.0943445622221,1,0,0,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,110,2,1,96,0,1,0.52,0,14,1,405,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,110,15460906,Hackney,flexible,Entire home/apt,Apartment,4.70048036579242,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
House,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,58,3,1,96,0,2,0.52,10,2,1,405,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,58,11921814,Hackney,moderate,Entire home/apt,House,4.06044301054642,9,1.09861228866811,1.20694896081258,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,75,4,1,96,0,2,0.52,10,1,2,405,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,75,8251800,Hackney,strict,Entire home/apt,Apartment,4.31748811353631,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,58,2,1.5,96,0,1,0.52,0,1,2,405,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,58,7203153,Hackney,flexible,Private room,Apartment,4.06044301054642,4,0.693147180559945,0.480453013918201,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,1,1,1,1
House,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,125,4,1.5,96,0,1,0.52,0,2,3,405,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,125,12314897,Hackney,flexible,Entire home/apt,House,4.8283137373023,16,1.38629436111989,1.92181205567281,1.09861228866811,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,2,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,75,2,1,100,2,1,0.3,0,2,1,200,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,75,14412046,Hackney,strict,Entire home/apt,Apartment,4.31748811353631,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,5.30330490805908,28.1250429478435,149.155678304671,40000,8000000,4.60517018598809,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,85,4,1,100,4,2,4,10,3,1,28,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,85,16903080,Hackney,flexible,Entire home/apt,Apartment,4.44265125649032,16,1.38629436111989,1.92181205567281,0,2,1.6094379124341,2,3.36729582998647,11.3386812066443,38.1806939446793,784,21952,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,99,2,1,96,0,1,0.52,0,5,1,405,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,99,9038696,Hackney,flexible,Entire home/apt,Apartment,4.59511985013459,4,0.693147180559945,0.480453013918201,0,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Private room,Private,moderate,Real Bed,Hackney,55,2,1,95,4,1,0.23,10,2,1,523,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,55,7465047,Hackney,moderate,Private room,Apartment,4.00733318523247,4,0.693147180559945,0.480453013918201,0,2,1.6094379124341,2,6.26149168432104,39.2062781128216,245.48978437661,273529,143055667,4.55387689160054,2,0,0,0
Apartment,Private room,Private,strict,Real Bed,Hackney,28,1,1,100,7,1,0.55,0,15,1,384,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,28,9955377,Hackney,strict,Private room,Apartment,3.3322045101752,1,0,0,0,2,2.07944154167984,2,5.95324333428778,35.4411061972419,210.989529228516,147456,56623104,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,moderate,Real Bed,Hackney,350,6,2,78,9,4,0.18,20,2,3,1485,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,350,386969,Hackney,moderate,Entire home/apt,Apartment,5.85793315448346,36,1.79175946922805,3.2104019955684,1.09861228866811,3,2.30258509299405,2,7.3038432252777,53.346125859435,389.631739953246,2205225,3274759125,4.35670882668959,2,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,140,4,1,80,1,2,0.03,15,5,2,896,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,140,4056803,Hackney,strict,Entire home/apt,Apartment,4.9416424226093,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0.693147180559945,2,6.7990558620588,46.2271606153961,314.301047368442,802816,719323136,4.38202663467388,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,flexible,Real Bed,Hackney,200,6,1.5,96,0,1,0.52,0,3,3,405,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,200,13237197,Hackney,flexible,Entire home/apt,Apartment,5.29831736654804,36,1.79175946922805,3.2104019955684,1.09861228866811,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,65,4,1,80,1,1,0.08,0,7,2,385,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,65,5891667,Hackney,strict,Entire home/apt,Apartment,4.17438726989564,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0.693147180559945,2,5.95583736946483,35.4719987715138,211.265455852992,148225,57066625,4.38202663467388,3,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,40,2,1,88,8,1,0.36,0,2,1,672,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,40,5870060,Hackney,flexible,Private room,Apartment,3.68887945411394,4,0.693147180559945,0.480453013918201,0,2,2.19722457733622,2,6.51174532964473,42.4028272381499,276.116412231755,451584,303464448,4.47733681447821,2,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,36,1,2,100,1,1,0.33,0,1,1,91,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,36,15742605,Hackney,flexible,Private room,Apartment,3.58351893845611,1,0,0,0,3,0.693147180559945,2,4.52178857704904,20.4465719355312,92.4550754178964,8281,753571,4.60517018598809,1,0,0,0
House,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,150,6,1.5,96,0,1,0.52,0,5,4,405,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,150,7333424,Hackney,strict,Entire home/apt,House,5.01063529409626,36,1.79175946922805,3.2104019955684,1.38629436111989,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Private room,Private,flexible,Real Bed,Hackney,39,2,1,100,1,1,1,15,1,1,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,39,16377307,Hackney,flexible,Private room,Apartment,3.66356164612965,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,2.484906649788,6.17476105816062,15.3437048142753,121,1331,4.60517018598809,1,0,0,0
Apartment,Private room,Private,flexible,Real Bed,Hackney,35,2,1,100,2,1,0.34,0,5,1,176,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,35,14411929,Hackney,flexible,Private room,Apartment,3.55534806148941,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,5.17614973257383,26.7925260540241,138.682126569514,30976,5451776,4.60517018598809,3,0,0,0
Apartment,Private room,Private,moderate,Real Bed,Hackney,65,2,1,100,10,1,0.21,15,1,1,1403,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,65,779186,Hackney,moderate,Private room,Apartment,4.17438726989564,4,0.693147180559945,0.480453013918201,0,2,2.39789527279837,2,7.24708058458576,52.5201769994798,380.617955031938,1968409,2761677827,4.60517018598809,1,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,79,4,1,96,0,2,0.52,0,4,2,405,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,79,7201690,Hackney,strict,Entire home/apt,Apartment,4.36944785246702,16,1.38629436111989,1.92181205567281,0.693147180559945,2,0,1,6.00635315960173,36.0762782778577,216.686868020882,164025,66430125,4.56434819146784,3,1,1,1
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,95,2,1,100,1,1,0.17,0,3,1,180,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,95,14410607,Hackney,strict,Entire home/apt,Apartment,4.55387689160054,4,0.693147180559945,0.480453013918201,0,2,0.693147180559945,2,5.19849703126583,27.0243713840796,140.486114411963,32400,5832000,4.60517018598809,3,0,0,0
Apartment,Entire home/apt,Entire/Apt,strict,Real Bed,Hackney,75,2,1,90,2,1,0.1,0,7,1,582,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,75,5759732,Hackney,strict,Entire home/apt,Apartment,4.31748811353631,4,0.693147180559945,0.480453013918201,0,2,1.09861228866811,2,6.36818718635049,40.5538080403986,258.254240720584,338724,197137368,4.49980967033027,3,0,0,0
